# Sum spectrum combining XMM spectra:
# Source Name    ,        obsid,           ra,          dec,          lii,          bii,         time
# GS 1354-645    ,    727961501,      209.541,     -64.7347,      309.978,     -2.77966,      57240.8
#
# Total observation time: 23938.0 seconds
#
#                  eV,             Angstrom, flux in 1/(s cm^2 A)
           673.168640,            18.417999,             0.000993
           671.855408,            18.454000,             0.000922
           670.547302,            18.490000,             0.000949
           669.244324,            18.525999,             0.000803
           667.946350,            18.562000,             0.000991
           666.653381,            18.598000,             0.000679
           665.365356,            18.634001,             0.000971
           664.082458,            18.670000,             0.000810
           662.804443,            18.705999,             0.000786
           661.531311,            18.742001,             0.000662
           660.263062,            18.778000,             0.000740
           658.999695,            18.813999,             0.000636
           657.741089,            18.850000,             0.000610
           656.487366,            18.886000,             0.000529
           655.238342,            18.922001,             0.000696
           653.994080,            18.958000,             0.000477
           652.754578,            18.993999,             0.000471
           651.519653,            19.030001,             0.000587
           650.289490,            19.066000,             0.000521
           649.063965,            19.101999,             0.000480
           647.843018,            19.138000,             0.000606
           646.626709,            19.174000,             0.000600
           645.414856,            19.209999,             0.000385
           644.207581,            19.246000,             0.000463
           643.004822,            19.282000,             0.000616
           641.806519,            19.318001,             0.000628
           640.612793,            19.354000,             0.000503
           639.423401,            19.389999,             0.000444
           638.238403,            19.426001,             0.000598
           637.057800,            19.462000,             0.000435
           635.881653,            19.497999,             0.000475
           634.709717,            19.534000,             0.000552
           633.542114,            19.570000,             0.000387
           632.378845,            19.606001,             0.000507
           631.219788,            19.642000,             0.000566
           630.065002,            19.677999,             0.000424
           628.914429,            19.714001,             0.000357
           627.768066,            19.750000,             0.000336
           626.625916,            19.785999,             0.000444
           625.487854,            19.822001,             0.000310
           624.353882,            19.858000,             0.000276
           623.224121,            19.893999,             0.000576
           622.098267,            19.930000,             0.000384
           620.976624,            19.966000,             0.000262
           619.859009,            20.002001,             0.000270
           618.745361,            20.038000,             0.000223
           617.635803,            20.073999,             0.000406
           616.530029,            20.110001,             0.000260
           615.428345,            20.146000,             0.000421
           614.330627,            20.181999,             0.000316
           613.236694,            20.218000,             0.000126
           612.146729,            20.254000,             0.000114
           611.060547,            20.290001,             0.000259
           609.978333,            20.326000,             0.000399
           608.899902,            20.362000,             0.000370
           607.825256,            20.398001,             0.000207
           606.754456,            20.434000,             0.000250
           605.687378,            20.469999,             0.000110
           604.623962,            20.506001,             0.000178
           603.564392,            20.542000,             0.000080
           602.508484,            20.577999,             0.000273
           601.456238,            20.614000,             0.000174
           600.407776,            20.650000,             0.000281
           599.362793,            20.686001,             0.000200
           598.321533,            20.722000,             0.000096
           597.283936,            20.757999,             0.000000
           596.249878,            20.794001,             0.000000
           595.219421,            20.830000,             0.000110
           594.192444,            20.865999,             0.000178
           593.169006,            20.902000,             0.000136
           592.149170,            20.938000,             0.000111
           591.132812,            20.974001,             0.000230
           590.119934,            21.010000,             0.000199
           589.110535,            21.046000,             0.000169
           588.104492,            21.082001,             0.000194
           587.101990,            21.118000,             0.000214
           586.102844,            21.153999,             0.000202
           585.107117,            21.190001,             0.000431
           584.114746,            21.226000,             0.000191
           583.125793,            21.261999,             0.000230
           582.140076,            21.298000,             0.000083
           581.157776,            21.334000,             0.000186
           580.178711,            21.370001,             0.000135
           579.203003,            21.406000,             0.000091
           578.230591,            21.441999,             0.000052
