# Sum spectrum combining XMM spectra:
# Source Name    ,        obsid,           ra,          dec,          lii,          bii,         time
# GS 1826-238    ,    150390101,      277.368,     -23.7969,      9.27256,     -6.08806,      52735.9
# GS 1826-238    ,    150390301,      277.368,     -23.7969,      9.27256,     -6.08806,      52737.9
# GS 1826-238    ,    156160101,      277.368,     -23.7969,      9.27256,     -6.08806,      52537.1
#
# Total observation time: 208673.0 seconds
#
#                  eV,             Angstrom, flux in 1/(s cm^2 A)
           483.293823,            25.653999,             0.001820
           482.616577,            25.690001,             0.001560
           481.941193,            25.726000,             0.001382
           481.267792,            25.761999,             0.001260
           480.596130,            25.798000,             0.001393
           479.926483,            25.834000,             0.001362
           479.258575,            25.870001,             0.001396
           478.592621,            25.906000,             0.001184
           477.928467,            25.941999,             0.001462
           477.266083,            25.978001,             0.001553
           476.605682,            26.014000,             0.001091
           475.946991,            26.049999,             0.001308
           475.290192,            26.086000,             0.001203
           474.635162,            26.122000,             0.001181
           473.981934,            26.158001,             0.001544
           473.330505,            26.194000,             0.001076
           472.680908,            26.230000,             0.001104
           472.033020,            26.266001,             0.001423
           471.386963,            26.302000,             0.000987
           470.742645,            26.337999,             0.001529
           470.100067,            26.374001,             0.001132
           469.459290,            26.410000,             0.001051
           468.820251,            26.445999,             0.001255
           468.182922,            26.482000,             0.001158
           467.547302,            26.518000,             0.001418
           466.913452,            26.554001,             0.001160
           466.281281,            26.590000,             0.001019
           465.650848,            26.625999,             0.000917
           465.022125,            26.662001,             0.001022
           464.395050,            26.698000,             0.001067
           463.769775,            26.733999,             0.001067
           463.145996,            26.770000,             0.000782
           462.524078,            26.806000,             0.000699
           461.903717,            26.841999,             0.001113
           461.285065,            26.878000,             0.001195
           460.668060,            26.914000,             0.000938
           460.052673,            26.950001,             0.000958
           459.438965,            26.986000,             0.000859
           458.826843,            27.021999,             0.000969
           458.216400,            27.058001,             0.001096
           457.607574,            27.094000,             0.000779
           457.000366,            27.129999,             0.000977
           456.394745,            27.166000,             0.001246
           455.790741,            27.202000,             0.000913
           455.188293,            27.238001,             0.000802
           454.587494,            27.274000,             0.000662
           453.988281,            27.309999,             0.000758
           453.390594,            27.346001,             0.000747
           452.794556,            27.382000,             0.000960
           452.200012,            27.417999,             0.000774
           451.607056,            27.454000,             0.000832
           451.015625,            27.490000,             0.001053
           450.425781,            27.525999,             0.000789
           449.837463,            27.562000,             0.000619
           449.250641,            27.598000,             0.001027
           448.665405,            27.634001,             0.001094
           448.081635,            27.670000,             0.000919
           447.499481,            27.705999,             0.000854
           446.918732,            27.742001,             0.000704
           446.339539,            27.778000,             0.000498
           445.761871,            27.813999,             0.001118
           445.185608,            27.850000,             0.000893
           444.610931,            27.886000,             0.000840
           444.037659,            27.922001,             0.000767
           443.465912,            27.958000,             0.000685
           442.895630,            27.993999,             0.000656
           442.326752,            28.030001,             0.000672
           441.759399,            28.066000,             0.000670
           441.193512,            28.101999,             0.000765
           440.628998,            28.138000,             0.000554
           440.066010,            28.174000,             0.000627
           439.504425,            28.209999,             0.000700
           438.944244,            28.246000,             0.000787
           438.385529,            28.282000,             0.000363
           437.828186,            28.318001,             0.000777
           437.272369,            28.354000,             0.000443
           436.717834,            28.389999,             0.000133
           436.164764,            28.426001,             0.000424
           435.613068,            28.462000,             0.000496
           435.062805,            28.497999,             0.000586
           434.513916,            28.534000,             0.000514
           433.966370,            28.570000,             0.000462
           433.420227,            28.606001,             0.000567
           432.875458,            28.642000,             0.000524
           432.332123,            28.677999,             0.000496
           431.790039,            28.714001,             0.000403
           431.249390,            28.750000,             0.000333
           430.710083,            28.785999,             0.000430
           430.172058,            28.822001,             0.000301
           429.635437,            28.858000,             0.000749
           429.100128,            28.893999,             0.000283
           428.566162,            28.930000,             0.000436
           428.033539,            28.966000,             0.000240
           427.502258,            29.002001,             0.000531
           426.972229,            29.038000,             0.000237
           426.443604,            29.073999,             0.000129
