# Sum spectrum combining XMM spectra:
# Source Name    ,        obsid,           ra,          dec,          lii,          bii,         time
# SAX J1808.4-3658,    400230401,      272.115,      -36.979,      355.385,     -8.14822,      53992.6
# SAX J1808.4-3658,    400230501,      272.115,      -36.979,      355.385,     -8.14822,      54169.7
# SAX J1808.4-3658,    724490201,      272.115,      -36.979,      355.385,     -8.14822,      57123.1
# SAX J1808.4-3658,    560180601,      272.115,     -36.9787,      355.385,     -8.14831,        54740
# SAX J1808.4-3658,     64940101,      272.115,     -36.9783,      355.385,     -8.14781,        51992
#
# Total observation time: 267360.0 seconds
#
#                  eV,             Angstrom, flux in 1/(s cm^2 A)
           673.168640,            18.417999,             0.037388
           671.855408,            18.454000,             0.036876
           670.547302,            18.490000,             0.037118
           669.244324,            18.525999,             0.036914
           667.946350,            18.562000,             0.036331
           666.653381,            18.598000,             0.035583
           665.365356,            18.634001,             0.034936
           664.082458,            18.670000,             0.033073
           662.804443,            18.705999,             0.034747
           661.531311,            18.742001,             0.036044
           660.263062,            18.778000,             0.035206
           658.999695,            18.813999,             0.035239
           657.741089,            18.850000,             0.035362
           656.487366,            18.886000,             0.034698
           655.238342,            18.922001,             0.033021
           653.994080,            18.958000,             0.032584
           652.754578,            18.993999,             0.033774
           651.519653,            19.030001,             0.034498
           650.289490,            19.066000,             0.034308
           649.063965,            19.101999,             0.034437
           647.843018,            19.138000,             0.034623
           646.626709,            19.174000,             0.033926
           645.414856,            19.209999,             0.033601
           644.207581,            19.246000,             0.033288
           643.004822,            19.282000,             0.033089
           641.806519,            19.318001,             0.033509
           640.612793,            19.354000,             0.032689
           639.423401,            19.389999,             0.033126
           638.238403,            19.426001,             0.032860
           637.057800,            19.462000,             0.032463
           635.881653,            19.497999,             0.031499
           634.709717,            19.534000,             0.032733
           633.542114,            19.570000,             0.031913
           632.378845,            19.606001,             0.031475
           631.219788,            19.642000,             0.030435
           630.065002,            19.677999,             0.030716
           628.914429,            19.714001,             0.031536
           627.768066,            19.750000,             0.031170
           626.625916,            19.785999,             0.030784
           625.487854,            19.822001,             0.031080
           624.353882,            19.858000,             0.031019
           623.224121,            19.893999,             0.029742
           622.098267,            19.930000,             0.030377
           620.976624,            19.966000,             0.030594
           619.859009,            20.002001,             0.030253
           618.745361,            20.038000,             0.031428
           617.635803,            20.073999,             0.031590
           616.530029,            20.110001,             0.031712
           615.428345,            20.146000,             0.030981
           614.330627,            20.181999,             0.032441
           613.236694,            20.218000,             0.030962
           612.146729,            20.254000,             0.032161
           611.060547,            20.290001,             0.031433
           609.978333,            20.326000,             0.029424
           608.899902,            20.362000,             0.030777
           607.825256,            20.398001,             0.029687
           606.754456,            20.434000,             0.029395
           605.687378,            20.469999,             0.029229
           604.623962,            20.506001,             0.029333
           603.564392,            20.542000,             0.029116
           602.508484,            20.577999,             0.029275
           601.456238,            20.614000,             0.029093
           600.407776,            20.650000,             0.028462
           599.362793,            20.686001,             0.028677
           598.321533,            20.722000,             0.030071
           597.283936,            20.757999,             0.010636
           596.249878,            20.794001,             0.000010
           595.219421,            20.830000,             0.027946
           594.192444,            20.865999,             0.028404
           593.169006,            20.902000,             0.028950
           592.149170,            20.938000,             0.027675
           591.132812,            20.974001,             0.028495
           590.119934,            21.010000,             0.027199
           589.110535,            21.046000,             0.028430
           588.104492,            21.082001,             0.029480
           587.101990,            21.118000,             0.027126
           586.102844,            21.153999,             0.027500
           585.107117,            21.190001,             0.026866
           584.114746,            21.226000,             0.027818
           583.125793,            21.261999,             0.027286
           582.140076,            21.298000,             0.026000
           581.157776,            21.334000,             0.026030
           580.178711,            21.370001,             0.027080
           579.203003,            21.406000,             0.026738
           578.230591,            21.441999,             0.025674
           577.261353,            21.478001,             0.025836
           576.295410,            21.514000,             0.024912
           575.332703,            21.549999,             0.024788
           574.373169,            21.586000,             0.022372
           573.416870,            21.622000,             0.023531
           572.463745,            21.658001,             0.025390
           571.513733,            21.694000,             0.026478
           570.566956,            21.730000,             0.024084
           569.623291,            21.766001,             0.025869
           568.682678,            21.802000,             0.022754
           567.745239,            21.837999,             0.025048
           566.810791,            21.874001,             0.025867
           565.879517,            21.910000,             0.026110
           564.951233,            21.945999,             0.026133
           564.026001,            21.982000,             0.024285
           563.103882,            22.018000,             0.021746
           562.184570,            22.054001,             0.023633
           561.268433,            22.090000,             0.024716
           560.355225,            22.125999,             0.025422
           559.444946,            22.162001,             0.027001
           558.537720,            22.198000,             0.024458
           557.633362,            22.233999,             0.025999
           556.731873,            22.270000,             0.023227
           555.833374,            22.306000,             0.023561
           554.937805,            22.341999,             0.024991
           554.045044,            22.378000,             0.024716
           553.155151,            22.414000,             0.027225
           552.268127,            22.450001,             0.024542
           551.383972,            22.486000,             0.024975
           550.502625,            22.521999,             0.025224
           549.624084,            22.558001,             0.024057
           548.748291,            22.594000,             0.024321
           547.875427,            22.629999,             0.023825
           547.005127,            22.666000,             0.024510
           546.137817,            22.702000,             0.023745
           545.273132,            22.738001,             0.024587
           544.411133,            22.774000,             0.023896
           543.551941,            22.809999,             0.026435
           542.695374,            22.846001,             0.027194
           541.841614,            22.882000,             0.025989
           540.990479,            22.917999,             0.028417
           540.141968,            22.954000,             0.030279
           539.296204,            22.990000,             0.031321
           538.453064,            23.025999,             0.029140
           537.612488,            23.062000,             0.028568
           536.774597,            23.098000,             0.030036
           535.939270,            23.134001,             0.030844
           535.106567,            23.170000,             0.031652
           534.276428,            23.205999,             0.033096
           533.448914,            23.242001,             0.032045
           532.623901,            23.278000,             0.029185
           531.801514,            23.313999,             0.025980
           530.981567,            23.350000,             0.023004
           530.164185,            23.386000,             0.025465
           529.349304,            23.422001,             0.030443
           528.536926,            23.458000,             0.026608
           527.727051,            23.493999,             0.019567
           526.919678,            23.530001,             0.022336
           526.114685,            23.566000,             0.028378
           525.312256,            23.601999,             0.031273
           524.512207,            23.638000,             0.033115
           523.714600,            23.674000,             0.032676
           522.919495,            23.709999,             0.033290
           522.126648,            23.746000,             0.033105
           521.336304,            23.782000,             0.032973
           520.548279,            23.818001,             0.033288
           519.762695,            23.854000,             0.033383
           518.979492,            23.889999,             0.033547
           518.198547,            23.926001,             0.034389
           517.420105,            23.962000,             0.032845
           516.643860,            23.997999,             0.032655
           515.869995,            24.034000,             0.032076
           515.098511,            24.070000,             0.032123
           514.329163,            24.106001,             0.030169
           513.562256,            24.142000,             0.031060
           512.797546,            24.177999,             0.031403
           512.035156,            24.214001,             0.031045
           511.275055,            24.250000,             0.031920
           510.517151,            24.285999,             0.030886
           509.761505,            24.322001,             0.031247
           509.008087,            24.358000,             0.031127
           508.256989,            24.393999,             0.031063
           507.507965,            24.430000,             0.031500
           506.761200,            24.466000,             0.031284
           506.016602,            24.502001,             0.030515
           505.274231,            24.538000,             0.030812
           504.534058,            24.573999,             0.030049
           503.796021,            24.610001,             0.029420
           503.060120,            24.646000,             0.030088
